time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_roll_by_manual,align_pitch_by_manual,align_yaw_by_manual,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt
1571105676,31.51141585,120.4011103,740.4677361,-1.067439425,0.827900111,-133.8979307,347.8938174,-84.85923233,-0.435910378,-369.5037142,-121.3501602,-2.396537169,-1.194556566,-2.468112406,-46.8262747,10.82837666,0.224327865,-0.353912363,-339.3464489,-110.6356322,0.447770692,-1.067439425,-0.827900111,-41.80895132,-1.267439425,-1.527900111,-43.8143036,10.83383817,-0.046026113,-0.137634588,31.51169431,120.4010216,10.0811755
1571105677,31.51140733,120.4010987,738.2503894,-1.101171604,1.0414471,-133.8957399,346.9491393,-85.96113485,-0.397247298,-368.4855014,-122.3713525,-2.380182972,-1.288769297,-2.680451204,-46.80460503,10.78630005,0.225584242,-0.359862494,-338.3219342,-111.6637253,0.409107611,-1.101171604,-1.0414471,-41.81114209,-1.301171604,-1.7414471,-43.81649438,10.81398148,-0.086066753,-0.149957676,31.51168584,120.4010101,10.09748988
1571105677,31.51139793,120.4010871,738.7946994,-1.242978383,1.08898675,-133.9231223,345.9068909,-87.05923939,-0.406789252,-367.4824609,-123.3817918,-2.353460486,-1.322889598,-2.705615426,-46.77548608,10.72908555,0.259810815,-0.369014659,-337.2004072,-112.6807271,0.418649566,-1.242978383,-1.08898675,-41.7837597,-1.442978383,-1.78898675,-43.78911199,10.80912388,-0.081001325,-0.123638421,31.5116775,120.4009987,10.12417354
1571105677,31.51138921,120.4010764,739.4364121,-1.364887896,0.978358082,-133.9590885,344.9400393,-88.07660119,-0.418027868,-366.4534413,-124.395462,-2.336962657,-1.541510125,-2.620364902,-46.749755,10.69611219,0.26556371,-0.332863853,-336.1601099,-113.6228568,0.429888182,-1.364887896,-0.978358082,-41.74779358,-1.564887896,-1.678358082,-43.75314586,10.77053819,-0.071593634,-0.109356183,31.51166893,120.4009872,10.14063143
1571105677,31.51137986,120.401065,739.9864516,-1.476644295,1.037895323,-133.9863871,343.903335,-89.1642571,-0.427668974,-365.5223203,-125.347941,-2.312219589,-1.648771285,-2.74470323,-46.71767809,10.54741473,0.238890109,-0.350873955,-335.0448936,-114.6298543,0.439529287,-1.476644295,-1.037895323,-41.72049493,-1.676644295,-1.737895323,-43.72584722,10.70144271,-0.057820702,-0.132598268,31.5116612,120.4009765,10.16533932
1571105677,31.51137124,120.4010544,740.5021136,-1.570200725,1.052305317,-134.0130084,342.9475712,-90.16737052,-0.436706553,-364.5956913,-126.2904857,-2.285634377,-1.70571207,-2.764168407,-46.68469797,10.36925867,0.274156481,-0.354671718,-334.0167196,-115.5586057,0.448566866,-1.570200725,-1.052305317,-41.69387363,-1.770200725,-1.752305317,-43.69922592,10.6115861,-0.059119243,-0.114265344,31.5116535,120.4009658,10.19188971
1571105677,31.51136269,120.401044,741.1438263,-1.614078661,1.007825144,-134.0639359,341.9995691,-91.15908517,-0.447943574,-363.6107833,-127.2822628,-2.259455111,-1.754817442,-2.68293862,-46.65557149,10.23837962,0.248248871,-0.296700085,-332.9971387,-116.4765713,0.459803888,-1.614078661,-1.007825144,-41.64294615,-1.814078661,-1.707825144,-43.64829843,10.48391767,-0.062035874,-0.105306386,31.51164531,120.4009547,10.21803205
1571105677,31.5113536,120.4010329,741.8199165,-1.709734925,1.047122617,-134.1226005,340.9916933,-92.21254471,-0.459782622,-362.6502096,-128.2411591,-2.225633013,-1.859781635,-2.764846326,-46.59594525,10.10253426,0.257098958,-0.290627018,-331.9132299,-117.4516264,0.471642935,-1.709734925,-1.047122617,-41.58428152,-1.909734925,-1.747122617,-43.5896338,10.34367825,-0.049074143,-0.102754657,31.51163732,120.4009438,10.25181827
1571105677,31.51134553,120.4010219,740.6568122,-1.719466746,1.112717313,-134.1598069,340.0969118,-93.25270423,-0.439515478,-361.7868125,-129.1174201,-2.190955695,-1.883424939,-2.809337913,-46.52274053,9.856174483,0.268145692,-0.271080612,-330.9430939,-118.421885,0.451375791,-1.719466746,-1.112717313,-41.54707519,-1.919466746,-1.812717313,-43.55242747,10.21111664,-0.069172723,-0.103134424,31.51163015,120.400934,10.28646387
1571105678,31.51133729,120.4010119,741.3443615,-1.743538958,1.145149582,-134.2989704,339.183282,-94.20547281,-0.451550335,-360.8212112,-130.0537763,-2.172047825,-1.966919817,-2.865283329,-46.38583342,9.746640466,0.28990779,-0.312402355,-329.9607043,-119.3035869,0.463410649,-1.743538958,-1.145149582,-41.40791164,-1.943538958,-1.845149582,-43.41326393,10.10005349,-0.068983201,-0.116928526,31.51162209,120.4009234,10.30533566
