local_time (s),Time of week (s),Latitude (deg),Longitude (deg),Ellipsoidal height (m),Vel N (m/s),Vel E (m/s),Vel D (m/s),Attitude quaternion-Scalar,Attitude quaternion-X,Attitude quaternion-Y,Attitude quaternion-Z,Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Position RMS-N (m),Position RMS-E (m),Position RMS-D (m),Velocity RMS-N (m/s),Velocity RMS-E (m/s),Velocity RMS-D (m/s),Attitude RMS-N (deg),Attitude RMS-E (deg),Attitude RMS-D (deg),GPS week,Alignment status
1569227309.487260,116927.48444533,31.50792966,120.40141785,12.6979,-1.2333,-4.5893,-0.0310,0.7711,0.0080,0.0134,-0.6365,-0.2872,-0.0138,0.3645,1.0543,0.6790,2.0861,12.9899,12.5415,6.7466,0.8476,0.8248,0.4731,0.2093,0.2110,2.0204,2072,2
1569227309.496029,116927.49445067,31.50792955,120.40141737,12.6982,-1.2314,-4.5903,-0.0305,0.7712,0.0082,0.0135,-0.6363,0.1413,0.1671,0.0623,0.9559,2.3861,2.1132,12.9980,12.5495,6.7512,0.8480,0.8252,0.4733,0.2094,0.2110,2.0207,2072,2
1569227309.513192,116927.50446667,31.50792987,120.40141651,12.6778,-1.2267,-4.5962,-0.0338,0.7714,0.0084,0.0136,-0.6362,0.3791,0.3027,-0.2911,1.1833,2.8302,2.1123,13.0107,12.5619,6.7583,0.8487,0.8258,0.4736,0.2095,0.2111,2.0211,2072,2
1569227309.518701,116927.51445067,31.50792976,120.40141602,12.6782,-1.2217,-4.6003,-0.0372,0.7715,0.0086,0.0137,-0.6360,0.5124,0.4147,-0.3255,1.3243,2.0408,2.1555,13.0188,12.5699,6.7628,0.8491,0.8262,0.4738,0.2096,0.2112,2.0214,2072,2
1569227309.528027,116927.52446667,31.50792965,120.40141554,12.6786,-1.2179,-4.6021,-0.0374,0.7716,0.0088,0.0136,-0.6359,0.2525,0.3308,-0.0094,1.6663,0.6318,2.0338,13.0270,12.5779,6.7674,0.8495,0.8266,0.4740,0.2097,0.2113,2.0217,2072,2
1569227309.537818,116927.53446133,31.50792954,120.40141505,12.6789,-1.2175,-4.6000,-0.0358,0.7717,0.0089,0.0135,-0.6358,-0.1993,0.0844,0.1531,1.8758,-0.7388,1.8308,13.0351,12.5859,6.7720,0.8499,0.8270,0.4742,0.2098,0.2113,2.0220,2072,2
1569227309.549254,116927.54444533,31.50792943,120.40141457,12.6793,-1.2198,-4.5970,-0.0385,0.7718,0.0089,0.0132,-0.6357,-0.3282,-0.1666,-0.2817,1.8296,-1.8027,1.7043,13.0433,12.5939,6.7766,0.8503,0.8274,0.4744,0.2099,0.2114,2.0223,2072,2
1569227309.558201,116927.55445067,31.50792932,120.40141409,12.6797,-1.2234,-4.5944,-0.0418,0.7719,0.0089,0.0130,-0.6356,-0.3076,-0.2982,-0.3398,1.7487,-2.0117,1.6848,13.0514,12.6019,6.7811,0.8507,0.8278,0.4746,0.2100,0.2115,2.0226,2072,2
1569227309.566675,116927.56445600,31.50792921,120.40141360,12.6801,-1.2258,-4.5929,-0.0424,0.7720,0.0090,0.0128,-0.6355,-0.1818,-0.2058,-0.0669,1.5862,-1.0403,1.7148,13.0596,12.6099,6.7857,0.8511,0.8282,0.4747,0.2101,0.2115,2.0229,2072,2
1569227309.576349,116927.57444000,31.50792910,120.40141312,12.6805,-1.2296,-4.5904,-0.0425,0.7721,0.0091,0.0128,-0.6353,-0.3202,-0.3250,-0.0162,1.4563,0.8379,1.7768,13.0678,12.6179,6.7903,0.8515,0.8286,0.4749,0.2101,0.2116,2.0232,2072,2
1569227309.588413,116927.58444533,31.50792899,120.40141264,12.6810,-1.2340,-4.5888,-0.0419,0.7722,0.0093,0.0129,-0.6352,-0.2400,-0.4008,0.0458,1.2361,2.2514,1.6980,13.0760,12.6259,6.7949,0.8519,0.8290,0.4751,0.2102,0.2117,2.0235,2072,2
1569227309.598257,116927.59446133,31.50792888,120.40141215,12.6814,-1.2389,-4.5893,-0.0420,0.7723,0.0095,0.0130,-0.6351,-0.0406,-0.4863,-0.0069,1.0107,2.0930,1.7433,13.0841,12.6340,6.7995,0.8523,0.8293,0.4753,0.2103,0.2117,2.0238,2072,2
1569227309.607879,116927.60446667,31.50792876,120.40141167,12.6818,-1.2408,-4.5916,-0.0417,0.7723,0.0096,0.0130,-0.6350,0.1897,-0.2367,0.0327,0.8226,1.0803,1.5448,13.0923,12.6420,6.8041,0.8527,0.8297,0.4755,0.2104,0.2118,2.0240,2072,2
1569227309.619952,116927.61446133,31.50792865,120.40141119,12.6822,-1.2434,-4.5904,-0.0396,0.7724,0.0096,0.0129,-0.6349,-0.1668,-0.2252,0.2072,0.7010,-0.4748,1.4024,13.1005,12.6500,6.8087,0.8531,0.8301,0.4757,0.2105,0.2119,2.0243,2072,2
1569227309.628515,116927.62445600,31.50792854,120.40141070,12.6826,-1.2473,-4.5880,-0.0386,0.7725,0.0096,0.0128,-0.6348,-0.3148,-0.3435,0.0859,0.6810,-1.5030,1.3614,13.1087,12.6580,6.8133,0.8535,0.8305,0.4759,0.2106,0.2119,2.0246,2072,2
1569227309.638362,116927.63447200,31.50792843,120.40141022,12.6830,-1.2523,-4.5848,-0.0390,0.7726,0.0096,0.0126,-0.6347,-0.4068,-0.4230,-0.0542,0.5860,-1.7169,1.4308,13.1169,12.6661,6.8179,0.8539,0.8309,0.4761,0.2107,0.2120,2.0249,2072,2
1569227309.646854,116927.64444533,31.50792831,120.40140974,12.6834,-1.2593,-4.5824,-0.0400,0.7727,0.0095,0.0126,-0.6346,-0.3681,-0.6333,-0.1087,0.3739,-0.8877,1.4900,13.1251,12.6741,6.8224,0.8543,0.8313,0.4763,0.2108,0.2120,2.0252,2072,2
1569227309.659435,116927.65446133,31.50792820,120.40140925,12.6838,-1.2659,-4.5787,-0.0417,0.7728,0.0096,0.0126,-0.6345,-0.4833,-0.5767,-0.1912,0.0491,0.3549,1.5846,13.1333,12.6822,6.8270,0.8547,0.8317,0.4765,0.2108,0.2121,2.0255,2072,2
1569227309.671005,116927.66446667,31.50792809,120.40140877,12.6842,-1.2700,-4.5736,-0.0411,0.7728,0.0096,0.0127,-0.6344,-0.5744,-0.3025,0.0420,-0.3516,1.6091,1.6311,13.1415,12.6902,6.8316,0.8551,0.8321,0.4766,0.2109,0.2122,2.0258,2072,2
1569227309.677842,116927.67445067,31.50792797,120.40140829,12.6846,-1.2755,-4.5711,-0.0403,0.7729,0.0097,0.0129,-0.6343,-0.3503,-0.4892,0.0733,-0.4157,2.0763,1.7855,13.1497,12.6982,6.8362,0.8555,0.8325,0.4768,0.2110,0.2122,2.0261,2072,2
1569227309.687486,116927.68445600,31.50792786,120.40140781,12.6850,-1.2792,-4.5721,-0.0413,0.7730,0.0098,0.0130,-0.6342,0.0296,-0.3816,-0.0999,-0.4287,2.0608,1.7930,13.1580,12.7063,6.8408,0.8559,0.8329,0.4770,0.2111,0.2123,2.0264,2072,2
1569227309.699980,116927.69447200,31.50792774,120.40140733,12.6854,-1.2785,-4.5734,-0.0442,0.7731,0.0098,0.0131,-0.6340,0.1571,0.0473,-0.2882,-0.4691,1.2041,1.8203,13.1662,12.7144,6.8455,0.8564,0.8333,0.4772,0.2112,0.2123,2.0267,2072,2
1569227309.708196,116927.70444533,31.50792762,120.40140685,12.6859,-1.2812,-4.5743,-0.0467,0.7732,0.0098,0.0131,-0.6339,0.0498,-0.2789,-0.2456,-0.4070,-0.0706,1.7357,13.1744,12.7224,6.8500,0.8568,0.8337,0.4774,0.2113,0.2124,2.0270,2072,2
1569227309.716950,116927.71445067,31.50792751,120.40140637,12.6863,-1.2854,-4.5726,-0.0473,0.7733,0.0097,0.0131,-0.6338,-0.2430,-0.3818,-0.0758,-0.5921,-0.9080,1.7648,13.1826,12.7305,6.8547,0.8572,0.8341,0.4776,0.2114,0.2125,2.0272,2072,2
1569227309.726904,116927.72446667,31.50792739,120.40140588,12.6868,-1.2881,-4.5691,-0.0491,0.7734,0.0096,0.0131,-0.6337,-0.3906,-0.1911,-0.1930,-0.6908,-0.8658,1.8010,13.1909,12.7386,6.8593,0.8576,0.8345,0.4778,0.2115,0.2125,2.0275,2072,2
1569227309.739279,116927.73444000,31.50792728,120.40140540,12.6873,-1.2926,-4.5676,-0.0508,0.7735,0.0096,0.0131,-0.6335,-0.2249,-0.4128,-0.1752,-0.6745,-0.1719,2.0043,13.1991,12.7466,6.8639,0.8580,0.8349,0.4780,0.2115,0.2126,2.0278,2072,2
1569227309.747855,116927.74445600,31.50792716,120.40140492,12.6878,-1.2962,-4.5675,-0.0524,0.7737,0.0096,0.0132,-0.6334,-0.0713,-0.3456,-0.1611,-0.8470,0.7901,2.1235,13.2074,12.7547,6.8685,0.8584,0.8353,0.4782,0.2116,0.2127,2.0281,2072,2
1569227309.756760,116927.75446133,31.50792704,120.40140444,12.6884,-1.2964,-4.5659,-0.0545,0.7738,0.0096,0.0134,-0.6332,-0.1429,0.0104,-0.2177,-0.7740,1.5453,2.1993,13.2156,12.7628,6.8731,0.8588,0.8357,0.4784,0.2117,0.2127,2.0284,2072,2
1569227309.770216,116927.76450933,31.50792693,120.40140396,12.6889,-1.2965,-4.5633,-0.0549,0.7739,0.0097,0.0135,-0.6331,-0.2498,0.0394,-0.0505,-0.6353,1.7032,2.1252,13.2239,12.7709,6.8778,0.8592,0.8361,0.4785,0.2118,0.2128,2.0287,2072,2
1569227309.778999,116927.77445067,31.50792681,120.40140348,12.6895,-1.2920,-4.5633,-0.0571,0.7740,0.0097,0.0136,-0.6330,0.1012,0.4427,-0.2129,-0.6497,0.8979,2.0609,13.2321,12.7790,6.8823,0.8596,0.8365,0.4787,0.2119,0.2129,2.0290,2072,2
1569227309.787637,116927.78446667,31.50792669,120.40140300,12.6901,-1.2881,-4.5678,-0.0604,0.7741,0.0096,0.0136,-0.6328,0.5381,0.2907,-0.3151,-0.4208,0.0681,2.0862,13.2404,12.7871,6.8870,0.8600,0.8369,0.4789,0.2120,0.2129,2.0293,2072,2
1569227309.797566,116927.79447200,31.50792658,120.40140252,12.6907,-1.2889,-4.5737,-0.0630,0.7742,0.0096,0.0136,-0.6327,0.5695,-0.1875,-0.2329,-0.1623,-0.5736,2.0791,13.2486,12.7952,6.8916,0.8605,0.8373,0.4791,0.2121,0.2130,2.0296,2072,2
1569227309.809705,116927.80445600,31.50792646,120.40140204,12.6913,-1.2884,-4.5735,-0.0664,0.7744,0.0095,0.0135,-0.6325,0.0139,0.0467,-0.3482,-0.2538,-1.1379,2.0190,13.2569,12.8033,6.8962,0.8609,0.8377,0.4793,0.2122,0.2130,2.0299,2072,2
1569227309.818701,116927.81446133,31.50792635,120.40140156,12.6920,-1.2852,-4.5691,-0.0672,0.7745,0.0094,0.0135,-0.6324,-0.3610,0.4057,-0.0832,-0.1746,-1.3890,1.8682,13.2652,12.8114,6.9008,0.8613,0.8381,0.4795,0.2123,0.2131,2.0302,2072,2
1569227309.827395,116927.82446667,31.50792623,120.40140108,12.6926,-1.2843,-4.5656,-0.0637,0.7746,0.0094,0.0134,-0.6323,-0.3319,0.1583,0.3398,-0.2065,-1.2642,1.7613,13.2735,12.8195,6.9055,0.8617,0.8385,0.4797,0.2123,0.2132,2.0304,2072,2
1569227309.844400,116927.83445067,31.50792611,120.40140060,12.6933,-1.2815,-4.5631,-0.0612,0.7747,0.0093,0.0134,-0.6322,-0.1916,0.3306,0.2457,-0.2916,-0.5369,1.6971,13.2817,12.8276,6.9101,0.8621,0.8388,0.4799,0.2124,0.2132,2.0307,2072,2
1569227309.849139,116927.84445600,31.50792600,120.40140012,12.6939,-1.2753,-4.5605,-0.0590,0.7747,0.0093,0.0134,-0.6321,-0.1278,0.6567,0.2169,-0.1306,0.3472,1.6519,13.2900,12.8357,6.9147,0.8625,0.8392,0.4801,0.2125,0.2133,2.0310,2072,2
1569227309.860181,116927.85447200,31.50792588,120.40139964,12.6944,-1.2754,-4.5589,-0.0576,0.7748,0.0094,0.0134,-0.6319,-0.1565,0.0189,0.1366,-0.0922,0.6213,1.7352,13.2983,12.8439,6.9194,0.8629,0.8396,0.4802,0.2126,0.2133,2.0313,2072,2
1569227309.873730,116927.86444533,31.50792577,120.40139916,12.6950,-1.2756,-4.5597,-0.0574,0.7749,0.0094,0.0135,-0.6318,0.0774,-0.0270,0.0177,-0.1274,0.2326,1.6392,13.3066,12.8520,6.9240,0.8633,0.8400,0.4804,0.2127,0.2134,2.0316,2072,2
1569227309.880986,116927.87446133,31.50792565,120.40139868,12.6956,-1.2708,-4.5602,-0.0569,0.7750,0.0093,0.0134,-0.6317,0.1580,0.4539,0.0610,-0.1871,-0.5840,1.5118,13.3149,12.8601,6.9286,0.8637,0.8404,0.4806,0.2128,0.2135,2.0319,2072,2
1569227309.892449,116927.88447733,31.50792554,120.40139819,12.6961,-1.2687,-4.5636,-0.0570,0.7751,0.0092,0.0133,-0.6316,0.3781,0.1402,-0.0019,-0.0941,-1.1467,1.3566,13.3232,12.8683,6.9333,0.8641,0.8408,0.4808,0.2129,0.2135,2.0322,2072,2
1569227309.904276,116927.89448267,31.50792542,120.40139771,12.6967,-1.2684,-4.5661,-0.0580,0.7752,0.0092,0.0132,-0.6316,0.2570,-0.0193,-0.0930,-0.1203,-1.5740,1.2358,13.3315,12.8764,6.9379,0.8645,0.8412,0.4810,0.2130,0.2136,2.0325,2072,2
1569227309.910140,116927.90445600,31.50792531,120.40139723,12.6973,-1.2652,-4.5655,-0.0587,0.7752,0.0090,0.0131,-0.6315,0.0196,0.3247,-0.0617,-0.2608,-1.6385,1.1958,13.3398,12.8845,6.9426,0.8649,0.8416,0.4812,0.2131,0.2136,2.0328,2072,2
1569227309.919609,116927.91446133,31.50792520,120.40139675,12.6979,-1.2641,-4.5631,-0.0596,0.7753,0.0090,0.0130,-0.6314,-0.2041,0.1582,-0.1010,-0.0956,-1.5199,1.1974,13.3481,12.8927,6.9472,0.8653,0.8420,0.4814,0.2132,0.2137,2.0331,2072,2
1569227309.932539,116927.92447733,31.50792508,120.40139627,12.6985,-1.2612,-4.5590,-0.0602,0.7754,0.0089,0.0130,-0.6313,-0.3283,0.3652,-0.0671,-0.1515,-1.4521,1.0990,13.3565,12.9008,6.9519,0.8657,0.8424,0.4816,0.2133,0.2138,2.0333,2072,2
1569227309.940971,116927.93446133,31.50792497,120.40139579,12.6991,-1.2526,-4.5561,-0.0594,0.7754,0.0088,0.0129,-0.6313,-0.1102,0.9049,0.0797,-0.0380,-1.4150,1.0924,13.3648,12.9090,6.9565,0.8661,0.8428,0.4818,0.2134,0.2138,2.0336,2072,2
1569227309.947548,116927.94446667,31.50792486,120.40139531,12.6997,-1.2444,-4.5564,-0.0583,0.7755,0.0088,0.0128,-0.6312,0.2049,0.8005,0.1197,0.4202,-1.0237,1.0683,13.3731,12.9171,6.9612,0.8665,0.8432,0.4820,0.2135,0.2139,2.0339,2072,2
1569227309.959857,116927.95447200,31.50792474,120.40139483,12.7002,-1.2381,-4.5547,-0.0574,0.7755,0.0088,0.0127,-0.6311,-0.0334,0.6435,0.0893,0.8486,-0.4841,1.0191,13.3815,12.9253,6.9658,0.8669,0.8436,0.4821,0.2135,0.2140,2.0342,2072,2
1569227309.968223,116927.96445600,31.50792463,120.40139435,12.7008,-1.2353,-4.5504,-0.0577,0.7756,0.0088,0.0126,-0.6311,-0.3554,0.3705,-0.0431,1.0018,-1.0827,0.8772,13.3898,12.9334,6.9705,0.8673,0.8440,0.4823,0.2136,0.2140,2.0345,2072,2
1569227309.977360,116927.97446133,31.50792452,120.40139388,12.7014,-1.2385,-4.5468,-0.0570,0.7756,0.0088,0.0124,-0.6310,-0.4136,-0.2380,0.0579,1.1068,-2.1407,0.9537,13.3981,12.9416,6.9751,0.8677,0.8444,0.4825,0.2137,0.2141,2.0348,2072,2
1569227309.981892,116927.98447733,31.50792441,120.40139340,12.7019,-1.2401,-4.5448,-0.0549,0.7757,0.0087,0.0121,-0.6309,-0.2266,-0.1196,0.2030,1.1825,-2.3610,1.0576,13.4065,12.9498,6.9798,0.8681,0.8448,0.4827,0.2139,0.2142,2.0351,2072,2
1569227309.999377,116927.99445067,31.50792430,120.40139292,12.7025,-1.2408,-4.5430,-0.0544,0.7757,0.0087,0.0119,-0.6309,-0.1830,-0.0236,0.0429,1.4207,-1.9768,0.9376,13.4148,12.9580,6.9844,0.8685,0.8452,0.4829,0.2140,0.2143,2.0354,2072,2
1569227310.008307,116928.00445600,31.50792419,120.40139244,12.7030,-1.2411,-4.5414,-0.0534,0.7758,0.0087,0.0118,-0.6308,-0.1626,0.0034,0.0958,1.4374,-1.1749,1.0074,13.4232,12.9661,6.9891,0.8689,0.8456,0.4831,0.2141,0.2144,2.0357,2072,2
1569227310.017899,116928.01447200,31.50792407,120.40139196,12.7036,-1.2425,-4.5372,-0.0508,0.7759,0.0088,0.0116,-0.6307,-0.4360,-0.0541,0.2438,1.4192,-0.6059,1.0483,13.4315,12.9743,6.9938,0.8693,0.8460,0.4833,0.2142,0.2145,2.0360,2072,2
1569227310.030936,116928.02445600,31.50792396,120.40139149,12.7040,-1.2485,-4.5324,-0.0474,0.7759,0.0089,0.0115,-0.6307,-0.5971,-0.4837,0.3258,1.4909,-0.3395,1.0739,13.4399,12.9825,6.9984,0.8697,0.8463,0.4835,0.2142,0.2145,2.0363,2072,2
1569227310.041171,116928.03446133,31.50792385,120.40139101,12.7045,-1.2547,-4.5298,-0.0432,0.7760,0.0089,0.0114,-0.6306,-0.3914,-0.5562,0.4070,1.2725,-0.5416,1.1510,13.4483,12.9907,7.0031,0.8701,0.8467,0.4837,0.2143,0.2146,2.0365,2072,2
1569227310.047658,116928.04447733,31.50792374,120.40139053,12.7049,-1.2591,-4.5305,-0.0417,0.7760,0.0090,0.0113,-0.6305,-0.0137,-0.4367,0.1532,1.0331,-0.6784,1.1437,13.4566,12.9989,7.0078,0.8705,0.8471,0.4839,0.2144,0.2147,2.0368,2072,2
1569227310.064771,116928.05448267,31.50792362,120.40139005,12.7053,-1.2655,-4.5328,-0.0408,0.7761,0.0090,0.0112,-0.6304,0.0896,-0.6771,0.0951,1.1115,-0.8467,1.1558,13.4650,13.0071,7.0124,0.8709,0.8475,0.4840,0.2145,0.2148,2.0371,2072,2
1569227310.073880,116928.06446667,31.50792351,120.40138958,12.7057,-1.2722,-4.5316,-0.0376,0.7762,0.0090,0.0111,-0.6304,-0.2622,-0.6291,0.3101,0.9008,-1.0422,1.0713,13.4734,13.0153,7.0171,0.8713,0.8479,0.4842,0.2146,0.2148,2.0374,2072,2
1569227310.086444,116928.07447200,31.50792339,120.40138910,12.7061,-1.2764,-4.5272,-0.0334,0.7762,0.0090,0.0110,-0.6303,-0.5149,-0.3186,0.4060,0.6557,-1.0610,0.8780,13.4818,13.0235,7.0218,0.8717,0.8483,0.4844,0.2147,0.2149,2.0377,2072,2
1569227310.091558,116928.08448800,31.50792328,120.40138862,12.7064,-1.2825,-4.5223,-0.0299,0.7763,0.0090,0.0109,-0.6303,-0.6089,-0.4874,0.3352,0.5663,-0.6089,0.7629,13.4902,13.0318,7.0265,0.8721,0.8486,0.4846,0.2148,0.2150,2.0380,2072,2
1569227310.100779,116928.09446133,31.50792316,120.40138815,12.7067,-1.2877,-4.5199,-0.0292,0.7763,0.0090,0.0108,-0.6302,-0.3416,-0.4606,0.0563,0.5089,-0.3038,0.7785,13.4985,13.0399,7.0311,0.8725,0.8490,0.4848,0.2149,0.2151,2.0383,2072,2
1569227310.109530,116928.10447733,31.50792305,120.40138767,12.7070,-1.2902,-4.5212,-0.0298,0.7763,0.0090,0.0108,-0.6301,0.0809,-0.2677,-0.0605,0.4106,-0.1118,0.8242,13.5069,13.0482,7.0358,0.8729,0.8494,0.4850,0.2150,0.2151,2.0386,2072,2
1569227310.117555,116928.11448267,31.50792293,120.40138720,12.7073,-1.2906,-4.5240,-0.0290,0.7764,0.0091,0.0108,-0.6301,0.2667,-0.1026,0.0955,0.2466,0.4058,0.6186,13.5154,13.0564,7.0405,0.8733,0.8498,0.4852,0.2151,0.2152,2.0389,2072,2
1569227310.128951,116928.12445600,31.50792281,120.40138672,12.7075,-1.2942,-4.5247,-0.0281,0.7764,0.0091,0.0109,-0.6301,0.0011,-0.3671,0.0817,0.3055,0.6151,0.3732,13.5237,13.0646,7.0452,0.8737,0.8502,0.4854,0.2152,0.2153,2.0392,2072,2
1569227310.139903,116928.13447200,31.50792270,120.40138624,12.7078,-1.2989,-4.5226,-0.0292,0.7764,0.0092,0.0108,-0.6301,-0.2906,-0.4158,-0.1186,0.4992,0.1422,0.2859,13.5322,13.0729,7.0499,0.8742,0.8506,0.4856,0.2153,0.2154,2.0395,2072,2
1569227310.147905,116928.14447733,31.50792258,120.40138577,12.7081,-1.3022,-4.5204,-0.0298,0.7764,0.0092,0.0108,-0.6301,-0.2753,-0.2693,-0.0671,0.3969,-0.9173,0.1840,13.5406,13.0811,7.0546,0.8746,0.8510,0.4858,0.2154,0.2154,2.0397,2072,2
1569227310.156477,116928.15442933,31.50792246,120.40138529,12.7084,-1.3050,-4.5204,-0.0312,0.7764,0.0091,0.0106,-0.6300,-0.0438,-0.2771,-0.1393,0.4214,-1.5299,0.0419,13.5490,13.0893,7.0592,0.8750,0.8514,0.4860,0.2155,0.2155,2.0400,2072,2
1569227310.170085,116928.16444533,31.50792234,120.40138482,12.7087,-1.3090,-4.5203,-0.0335,0.7764,0.0091,0.0105,-0.6301,-0.0859,-0.3844,-0.2286,0.5416,-1.3134,-0.1523,13.5574,13.0976,7.0639,0.8754,0.8518,0.4861,0.2156,0.2156,2.0403,2072,2
1569227310.178546,116928.17445067,31.50792223,120.40138434,12.7091,-1.3102,-4.5188,-0.0360,0.7764,0.0091,0.0104,-0.6301,-0.1512,-0.0837,-0.2590,0.5273,-0.7428,-0.2874,13.5658,13.1058,7.0686,0.8758,0.8522,0.4863,0.2157,0.2157,2.0406,2072,2
1569227310.187492,116928.18445600,31.50792211,120.40138386,12.7095,-1.3099,-4.5166,-0.0386,0.7764,0.0091,0.0104,-0.6301,-0.1984,0.0719,-0.2591,0.6030,-0.1618,-0.4695,13.5743,13.1141,7.0733,0.8762,0.8526,0.4865,0.2158,0.2157,2.0409,2072,2
1569227310.199965,116928.19444000,31.50792199,120.40138339,12.7098,-1.3113,-4.5145,-0.0388,0.7763,0.0091,0.0104,-0.6302,-0.2204,-0.0883,-0.0247,0.6644,0.2677,-0.5667,13.5827,13.1223,7.0780,0.8766,0.8530,0.4867,0.2158,0.2158,2.0412,2072,2
1569227310.209243,116928.20444533,31.50792187,120.40138291,12.7102,-1.3146,-4.5113,-0.0392,0.7763,0.0092,0.0103,-0.6302,-0.3785,-0.2504,-0.0530,0.7862,0.1148,-0.6903,13.5911,13.1306,7.0827,0.8770,0.8534,0.4869,0.2159,0.2159,2.0415,2072,2
1569227310.218853,116928.21446133,31.50792175,120.40138244,12.7106,-1.3178,-4.5088,-0.0407,0.7763,0.0092,0.0103,-0.6303,-0.2976,-0.2585,-0.1563,0.8399,-0.4374,-0.7902,13.5996,13.1389,7.0874,0.8775,0.8538,0.4871,0.2160,0.2160,2.0418,2072,2
1569227310.222606,116928.22443467,31.50792163,120.40138196,12.7110,-1.3191,-4.5075,-0.0420,0.7762,0.0092,0.0101,-0.6303,-0.1379,-0.1016,-0.1386,0.7615,-1.0682,-1.0268,13.6080,13.1471,7.0921,0.8779,0.8542,0.4873,0.2161,0.2160,2.0421,2072,2
1569227310.239713,116928.23444000,31.50792151,120.40138149,12.7115,-1.3210,-4.5061,-0.0449,0.7761,0.0092,0.0100,-0.6304,-0.1628,-0.1609,-0.2892,0.8594,-1.1740,-1.2048,13.6165,13.1554,7.0968,0.8783,0.8546,0.4875,0.2162,0.2161,2.0424,2072,2
1569227310.247113,116928.24445600,31.50792139,120.40138102,12.7119,-1.3228,-4.5029,-0.0486,0.7761,0.0092,0.0099,-0.6305,-0.3299,-0.1042,-0.3832,0.8994,-0.9459,-1.5004,13.6249,13.1637,7.1015,0.8787,0.8550,0.4877,0.2163,0.2162,2.0427,2072,2
1569227310.251303,116928.25442933,31.50792128,120.40138054,12.7124,-1.3234,-4.4978,-0.0517,0.7760,0.0092,0.0098,-0.6306,-0.4931,0.0426,-0.3229,0.8068,-0.6616,-1.6671,13.6334,13.1719,7.1062,0.8791,0.8555,0.4879,0.2164,0.2163,2.0430,2072,2
1569227310.268842,116928.26443467,31.50792116,120.40138007,12.7130,-1.3263,-4.4948,-0.0556,0.7759,0.0093,0.0098,-0.6307,-0.3403,-0.2186,-0.3946,0.8592,-0.0951,-1.7311,13.6418,13.1802,7.1110,0.8795,0.8559,0.4881,0.2165,0.2164,2.0432,2072,2
1569227310.278712,116928.27445067,31.50792104,120.40137960,12.7135,-1.3296,-4.4930,-0.0586,0.7758,0.0094,0.0097,-0.6309,-0.2224,-0.2875,-0.3117,1.0458,0.3619,-1.6795,13.6503,13.1885,7.1157,0.8800,0.8563,0.4882,0.2166,0.2165,2.0435,2072,2
1569227310.287050,116928.28443467,31.50792092,120.40137912,12.7141,-1.3297,-4.4915,-0.0616,0.7757,0.0095,0.0097,-0.6310,-0.1350,0.0248,-0.3026,1.0468,0.2840,-1.8016,13.6588,13.1968,7.1204,0.8804,0.8567,0.4884,0.2167,0.2165,2.0438,2072,2
1569227310.299542,116928.29444000,31.50792080,120.40137865,12.7148,-1.3329,-4.4908,-0.0637,0.7756,0.0095,0.0096,-0.6311,-0.1187,-0.2973,-0.2156,1.0995,-0.0343,-2.0202,13.6673,13.2051,7.1251,0.8808,0.8571,0.4886,0.2168,0.2166,2.0441,2072,2
1569227310.310439,116928.30444533,31.50792068,120.40137818,12.7154,-1.3394,-4.4886,-0.0642,0.7755,0.0096,0.0095,-0.6313,-0.3416,-0.5844,-0.0561,1.1922,-0.3997,-2.0814,13.6757,13.2134,7.1298,0.8812,0.8575,0.4888,0.2169,0.2167,2.0444,2072,2
1569227310.317307,116928.31446133,31.50792056,120.40137770,12.7160,-1.3461,-4.4843,-0.0647,0.7753,0.0096,0.0094,-0.6314,-0.5446,-0.5662,-0.0568,1.1679,-0.7910,-2.0396,13.6842,13.2217,7.1345,0.8816,0.8579,0.4890,0.2170,0.2168,2.0447,2072,2
1569227310.327693,116928.32444533,31.50792043,120.40137723,12.7167,-1.3517,-4.4809,-0.0650,0.7752,0.0097,0.0093,-0.6316,-0.4415,-0.4807,-0.0450,1.0313,-0.8912,-2.2514,13.6927,13.2300,7.1393,0.8820,0.8583,0.4892,0.2171,0.2169,2.0450,2072,2
1569227310.342788,116928.33445067,31.50792031,120.40137676,12.7173,-1.3578,-4.4790,-0.0643,0.7751,0.0097,0.0092,-0.6317,-0.2998,-0.5526,0.0668,0.9318,-0.3241,-2.3649,13.7012,13.2383,7.1440,0.8824,0.8587,0.4894,0.2172,0.2170,2.0453,2072,2
1569227310.347886,116928.34445600,31.50792019,120.40137629,12.7180,-1.3645,-4.4771,-0.0648,0.7750,0.0098,0.0092,-0.6319,-0.3232,-0.6201,-0.0597,1.0398,0.5476,-2.4001,13.7097,13.2467,7.1487,0.8828,0.8591,0.4896,0.2173,0.2170,2.0456,2072,2
1569227310.357040,116928.35444000,31.50792007,120.40137582,12.7186,-1.3717,-4.4736,-0.0649,0.7748,0.0099,0.0092,-0.6320,-0.4782,-0.6267,-0.0208,0.8930,0.8999,-2.4837,13.7182,13.2550,7.1534,0.8833,0.8595,0.4898,0.2174,0.2171,2.0459,2072,2
