time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt,loop_pose_x,loop_pose_y,loop_pose_z,loop_lat,loop_lon,loop_alt,loop_roll,loop_pitch,loop_yaw
1573523578,31.50771042,120.4017287,12.4726,-1.427813468,0.484640984,-1.576159359,1.178637914,0.047497357,0.021300109,1.44975,0.07466,0.03426,-1.7033183,0.558024657,-0.083934751,1.561691373,0.108899887,0.071221293,1.551613924,0.127478906,-0.017480109,-1.427813468,-0.484640984,9.578079114,1.613484424,-0.018681291,-0.040927271,31.50770944,120.4017291,12.5243401,,,,,,,,,
1573523578,31.50771192,120.4017287,12.4696,-1.599741331,0.470032345,-1.633978425,1.344955587,0.045597462,0.024300142,1.60889,0.08523,0.04429,-1.830390358,0.373387309,-0.086189177,1.676014078,0.123548008,0.069095108,1.716047752,0.152512767,-0.020480142,-1.599741331,-0.470032345,9.635898181,1.731215577,-0.043845579,-0.04524522,31.50771088,120.4017292,12.53437012,,,,,,,,,
1573523578,31.50771353,120.4017287,12.4672,-1.678663702,0.377068539,-1.644399308,1.52346989,0.046547408,0.026700183,1.78325,0.09571,0.05077,-1.966645048,0.344104031,-0.050603574,1.785150995,0.101342858,0.061886461,1.892956172,0.176422383,-0.022880183,-1.678663702,-0.377068539,9.646319063,1.825779748,-0.073048992,-0.031069388,31.50771245,120.4017294,12.54085016,1.78176,0.09415,0.05406,31.50771243,120.4017294,12.54414016,-0.03330289,0.003066254,-0.000851174
1573523578,31.50771521,120.4017288,12.466,-1.654817896,0.308323829,-1.666246196,1.709745684,0.050347196,0.02790023,1.96422,0.10256,0.05953,-1.960893061,0.253434418,-0.058203323,1.863628905,0.069108663,0.069709493,2.077947229,0.198590353,-0.02408023,-1.654817896,-0.308323829,9.668165951,1.890861233,-0.111172955,-0.024396112,31.50771407,120.4017296,12.5496102,1.96718,0.10389,0.06419,31.5077141,120.4017296,12.55427021,-0.033362857,0.002764936,-0.000926251
1573523578,31.50771678,120.4017288,12.4649,-1.586303492,0.320461549,-1.689147903,1.883824849,0.056046874,0.02900028,2.1548,0.10818,0.06857,-1.854243159,0.202189261,-0.041092092,1.92555358,0.049644477,0.078582984,2.251124886,0.217179083,-0.02518028,-1.586303492,-0.320461549,9.691067659,1.953939175,-0.101233715,-0.027041701,31.50771578,120.4017298,12.55865025,2.15885,0.10108,0.05528,31.50771581,120.4017299,12.54536026,-0.031381975,0.002530598,-0.00061978
1573523578,31.50771877,120.4017288,12.4628,-1.598162927,0.342888639,-1.712411701,2.104472962,0.058896715,0.031100349,2.3543,0.11432,0.07718,-1.746464565,0.127006833,-0.013396377,2.002546518,0.079277511,0.087856165,2.470021354,0.245072592,-0.027280349,-1.598162927,-0.342888639,9.714331457,2.056399746,-0.079751397,-0.042047827,31.50771757,120.40173,12.56726031,,,,,,,,,
1573523578,31.50772067,120.4017289,12.4598,-1.621313985,0.353681072,-1.73555137,2.315142014,0.061746555,0.034100421,2.56016,0.12294,0.08519,-1.718934815,0.06758441,-0.002159915,2.096829128,0.095100575,0.078051224,2.679035922,0.271576955,-0.030280421,-1.621313985,-0.353681072,9.737471125,2.150964808,-0.100930606,-0.046252627,31.50771942,120.4017302,12.57527038,2.56144,0.11575,0.07294,31.50771942,120.4017303,12.56302038,-0.029221149,0.000579352,-4.85E-05
1573523578,31.50772313,120.4017304,12.497,-1.516622378,0.385604653,-1.174013596,2.587903016,0.203288654,-0.003099471,2.77542,0.13162,0.09246,-1.690284449,0.03231874,0.015567829,2.194570631,0.076220224,0.075148847,2.96884471,0.16938304,0.006919471,-1.516622378,-0.385604653,9.175933351,2.225737217,-0.171004691,-0.014910689,31.50772136,120.4017305,12.58254046,,,,,,,,,
1573523579,31.50772519,120.4017305,12.4961,-1.458505527,0.293941243,-1.218487652,2.816312622,0.216587907,-0.002199372,2.99912,0.13926,0.09997,-1.650151831,0.060076698,0.03351573,2.28369147,0.081633615,0.077937666,3.196881724,0.188009328,0.006019372,-1.458505527,-0.293941243,9.220407407,2.330558268,-0.206847369,-0.04043472,31.50772336,120.4017307,12.59005055,3.0005,0.12879,0.07786,31.50772336,120.4017308,12.56794055,-0.028380717,0.000887007,0.000487462
1573523579,31.50772733,120.4017307,12.4932,-1.423915,0.271247255,-1.229575951,3.053592504,0.230837105,0.000700738,3.23292,0.14598,0.10397,-1.535494393,0.137257775,0.065775774,2.374557167,0.062888889,0.045440111,3.433834886,0.206929718,0.003119262,-1.423915,-0.271247255,9.231495706,2.393055309,-0.15290947,-0.049444554,31.50772546,120.401731,12.59405065,3.23535,0.1339,0.08151,31.50772547,120.4017311,12.57159065,-0.02673964,0.002234242,0.001050224
1573523579,31.50772951,120.4017307,12.49,-1.540206372,0.419087987,-1.220501775,3.295307523,0.239386623,0.003900859,3.47227,0.15587,0.11089,-1.57679509,0.093551009,0.052576047,2.418400569,0.12745236,0.097272736,3.67438657,0.232111692,-8.09E-05,-1.540206372,-0.419087987,9.222421531,2.45670419,-0.153528318,-0.048214516,31.50772761,120.4017312,12.60097076,,,,,,,,,
1573523579,31.50773178,120.4017309,12.4883,-1.599369037,0.566628972,-1.280078028,3.547001603,0.250785978,0.005600994,3.71751,0.16776,0.12153,-1.643343045,-0.102366253,0.054185498,2.500294038,0.116531407,0.101896839,3.925216869,0.255860725,-0.001780994,-1.599369037,-0.566628972,9.281997784,2.564372349,-0.180407683,-0.039412379,31.50772981,120.4017315,12.61161088,3.71753,0.15428,0.09292,31.5077298,120.4017316,12.58300088,-0.028482135,-0.002345526,0.001033505
1573523579,31.50773414,120.401731,12.4879,-1.621974995,0.543621345,-1.268404073,3.808674745,0.264085228,0.006001147,3.97278,0.17884,0.13387,-1.695084745,-0.224161887,0.10875193,2.607172783,0.10353187,0.09924651,4.186193544,0.279117509,-0.002181147,-1.621974995,-0.543621345,9.270323828,2.666227574,-0.18983774,-0.039187325,31.50773211,120.4017317,12.62395102,3.9746,0.15705,0.09092,31.5077321,120.401732,12.58100102,-0.029184931,-0.004254447,0.001782276
1573523579,31.50773659,120.4017311,12.486,-1.587600831,0.543999514,-1.268246263,4.080326947,0.277384477,0.007901317,4.23784,0.18744,0.14333,-1.633110439,-0.217934076,0.067283781,2.693291709,0.096203467,0.077659456,4.457052117,0.303763443,-0.004081317,-1.587600831,-0.543999514,9.270166018,2.74057218,-0.19912984,-0.056361079,31.50773449,120.401732,12.63341118,,,,,,,,,
1573523579,31.50773884,120.4017313,12.4848,-1.610966412,0.554242178,-1.337260979,4.329803459,0.28973378,0.009101483,4.51238,0.19898,0.15214,-1.590765438,-0.225660378,0.09023112,2.779678278,0.105168379,0.087726216,4.705818678,0.326263077,-0.005281483,-1.610966412,-0.554242178,9.339180735,2.801131954,-0.205318006,-0.031781785,31.50773695,120.4017323,12.64222135,4.51366,0.17482,0.10064,31.50773693,120.4017326,12.59072135,-0.026983403,-0.003862123,0.001352226
1573523579,31.50774166,120.4017314,12.4858,-1.65654409,0.518843293,-1.371349161,4.642480688,0.303033026,0.008101704,4.79168,0.21103,0.16294,-1.563339906,-0.205514787,0.14032754,2.827147444,0.122514511,0.115765559,5.017302834,0.356619954,-0.004281704,-1.65654409,-0.518843293,9.373268917,2.859865777,-0.187587668,-0.023830749,31.50773946,120.4017326,12.65302154,4.79186,0.18499,0.10816,31.50773943,120.4017329,12.59824154,-0.026444966,-0.003670591,0.002248734
1573523579,31.50774427,120.4017316,12.4853,-1.656269853,0.483976329,-1.405223223,4.931873442,0.317282219,0.008601922,5.07568,0.22475,0.1757,-1.564478172,-0.196315664,0.142496037,2.877919951,0.115767012,0.105119688,5.305861466,0.382794789,-0.004781922,-1.656269853,-0.483976329,9.407142978,2.924168777,-0.226021775,-0.046953944,31.50774202,120.4017329,12.66578175,,,,,,,,,
1573523579,31.50774725,120.4017336,12.5097,-1.480888227,0.41478496,-0.71589018,5.262291252,0.512971237,-0.0157978,5.36639,0.23629,0.18561,-1.522038526,-0.140928818,0.174920665,2.93847808,0.096738352,0.077399361,5.660303272,0.23500735,0.0196178,-1.480888227,-0.41478496,8.717809936,2.911885815,-0.314817616,-0.019122678,31.50774463,120.4017332,12.67569197,5.3669,0.20434,0.12047,31.50774459,120.4017335,12.61055197,-0.025746542,-0.00404438,0.002792313
1573523580,31.50774986,120.4017339,12.507,-1.377548213,0.381049537,-0.715110619,5.551684006,0.540519678,-0.013097552,5.65741,0.24686,0.19853,-1.358077688,-0.080205305,0.194623699,2.91693899,0.096956115,0.063022425,5.950713242,0.248012426,0.016917552,-1.377548213,-0.381049537,8.717030374,2.868776457,-0.295639349,-0.053102518,31.50774724,120.4017335,12.6886122,5.65938,0.20963,0.12276,31.50774721,120.4017339,12.6128422,-0.023126126,-0.003503692,0.003160731
1573523580,31.50775244,120.4017342,12.5072,-1.400230985,0.323057089,-0.760316685,5.83775041,0.564268329,-0.013297293,5.94539,0.25873,0.211,-1.242526977,-0.205436085,0.183293022,2.885527112,0.117965012,0.086392724,6.237300294,0.264317246,0.017117293,-1.400230985,-0.323057089,8.76223644,2.862386342,-0.26770726,0.01732458,31.50774983,120.4017338,12.70108245,,,,,,,,,
1573523580,31.50775502,120.4017344,12.5129,-1.411543817,0.276303092,-0.828531139,6.123816818,0.588966929,-0.018997021,6.23488,0.27457,0.22801,-1.296534889,-0.246210497,0.218232817,2.878030187,0.145844644,0.148682029,6.52401959,0.279681368,0.022817021,-1.411543817,-0.276303092,8.830450894,2.829436059,-0.292913716,0.039952538,31.50775243,120.401734,12.71809271,6.24264,0.23353,0.14454,31.50775245,120.4017345,12.63462272,-0.022090873,-0.00600274,0.003406537
1573523580,31.50775757,120.4017347,12.517,-1.401146957,0.390128831,-0.898655799,6.406556873,0.61461547,-0.023096741,6.52408,0.28918,0.25003,-1.271603092,-0.334081689,0.255826095,2.848251192,0.122319062,0.162639695,6.807577158,0.293641747,0.026916741,-1.401146957,-0.390128831,8.900575554,2.80412994,-0.326462481,-0.002176504,31.50775503,120.4017343,12.74011298,6.53377,0.24035,0.15038,31.50775506,120.4017348,12.64046299,-0.021774046,-0.006636496,0.004032527
1573523580,31.50776011,120.401735,12.518,-1.287620504,0.49350611,-0.956728741,6.688188142,0.644063799,-0.024096446,6.81434,0.30087,0.26943,-1.187288045,-0.4909553,0.285855476,2.848718442,0.091655148,0.110437083,7.090565689,0.303684986,0.027916446,-1.287620504,-0.49350611,8.958648496,2.826175012,-0.335815069,-0.031497462,31.50775764,120.4017346,12.75951327,,,,,,,,,
1573523580,31.50776269,120.4017353,12.5178,-1.229616303,0.390366041,-1.00121007,6.974254546,0.671612233,-0.023896136,7.1042,0.31049,0.2827,-1.061502732,-0.543704577,0.315597733,2.883449862,0.099160445,0.069620112,7.377681696,0.316227021,0.027716136,-1.229616303,-0.390366041,9.003129825,2.861071032,-0.310241365,-0.021955764,31.50776024,120.4017349,12.77278357,7.1134,0.25904,0.17458,31.50776026,120.4017355,12.66466358,-0.018167381,-0.010474029,0.005115437
1573523580,31.50776501,120.4017355,12.5183,-1.227742944,0.172415866,-1.021787293,7.231492553,0.694410933,-0.024395848,7.39724,0.32446,0.29538,-1.015384837,-0.446432662,0.314513809,2.895075984,0.132446215,0.080614705,7.635588803,0.329459448,0.028215848,-1.227742944,-0.172415866,9.023707049,2.859634682,-0.304119499,-0.009023574,31.50776288,120.4017352,12.78546389,7.40465,0.26469,0.16976,31.50776287,120.4017359,12.6598439,-0.017023044,-0.008736322,0.005174606
1573523580,31.50776785,120.4017358,12.5178,-1.275154918,0.319945879,-1.115174784,7.546387356,0.722909308,-0.023895476,7.69055,0.34037,0.30955,-0.985443506,-0.383420638,0.32187703,2.901204082,0.133738006,0.114554959,7.951384755,0.345073885,0.027715476,-1.275154918,-0.319945879,9.11709454,2.86737148,-0.307292578,-0.029157632,31.50776551,120.4017355,12.79963422,,,,,,,,,
